Customer_ID,Sex,Earnings,Region_Code,Marital Status,State_of_Origin,Customer_Worth,Customer_Reply,Plan,Certification,Effective To Date,Status_of_Employment,Premium_Auto_per_Month,Total Claim Amount,Vehicle Class,Vehicle Size,Months Since Last Claim,Months Since Policy Inception,Counts_of_Open_Complaints,No_Of_POlicy,kind_of_policy,Active_Policy,Sales Channel,Best_Offer
Customer_372,Male,37536,Suburban,Single,Imo,4278.915328,Not_interested,Bronze,First_Degree,1/28/11,Disabled,136,647.454583,Four-Door Car,Medsize,19,53,6,3,Corporate,C_L3,Agent,0
Customer_7750,Male,126708,Suburban,Single,Abuja,8345.412804,Not_interested,Gold,First_Degree,1/30/11,Fully_Employed,212,508.8,Two-Door Car,Large,16,39,0,9,Personal,P_L3,Agent,0
Customer_6012,Female,175604,Urban,Married,Imo,2450.811216,Not_interested,Bronze,First_Degree,1/21/11,Fully_Employed,126,173.899238,Four-Door Car,Small,2,43,10,1,Personal,P_L2,Agent,1
Customer_5453,Female,131258,Rural,Married,Abuja,5152.416511,Not_interested,Bronze,First_Degree,5/1/2011,Fully_Employed,128,89.411365,Four-Door Car,Large,21,28,0,3,Personal,P_L3,Call Center,3
Customer_5921,Female,0,Suburban,Single,Abuja,7518.786075,Not_interested,Bronze,O_Level,2/2/2011,Not_employed,212,850.593038,SUV,Medsize,7,39,0,6,Personal,P_L2,Agent,0
Customer_4882,Male,68910,Suburban,Married,Lagos,15927.05739,Not_interested,Silver,HND,2/2/2011,Fully_Employed,270,648.0,SUV,Medsize,8,69,0,2,Personal,P_L2,Call Center,1
Customer_4565,Female,103494,Suburban,Married,Abuja,17105.79173,Not_interested,Bronze,O_Level,1/28/11,Fully_Employed,142,340.8,Four-Door Car,Medsize,8,71,0,2,Personal,P_L3,Web,1
Customer_140,Male,0,Suburban,Single,Abuja,2472.121222,Not_interested,Bronze,HND,9/1/2011,Not_employed,148,721.242206,Two-Door Car,Large,7,20,0,1,Personal,P_L1,Web,3
Customer_4884,Female,128858,Rural,Married,Abuja,15925.95503,Not_interested,Silver,HND,1/28/11,Fully_Employed,266,222.080015,SUV,Medsize,1,58,4,2,Personal,P_L3,Call Center,2
Customer_4419,Male,41076,Suburban,Divorced,Imo,7597.335237,Not_interested,Bronze,O_Level,8/1/2011,In_Retirement,208,499.2,SUV,Small,25,64,0,7,Personal,P_L1,Agent,0
Customer_8795,Male,96262,Suburban,Divorced,Lagos,6407.738932,Not_interested,Silver,O_Level,1/13/11,Fully_Employed,164,393.6,Four-Door Car,Medsize,6,86,0,3,Personal,P_L3,Call Center,0
Customer_8240,Male,128622,Urban,Married,Abuja,7383.623005,Not_interested,Bronze,First_Degree,2/14/11,Fully_Employed,124,157.174836,Four-Door Car,Medsize,21,79,0,2,Personal,P_L2,Agent,3
Customer_714,Male,0,Suburban,Married,Enugu,4865.544585,Not_interested,Silver,First_Degree,1/13/11,Not_employed,274,657.6,SUV,Small,25,45,0,1,Personal,P_L2,Branch,1
Customer_5923,Female,43028,Urban,Married,Kano,11983.98481,Interested,Bronze,Second_Degree,1/20/11,In_Retirement,124,257.248789,Two-Door Car,Medsize,0,59,0,2,Personal,P_L3,Agent,0
Customer_6936,Female,46412,Suburban,Married,Abuja,4084.704584,Not_interested,Bronze,First_Degree,2/13/11,On_Leave,214,513.6,Sports Car,Large,31,60,0,1,Personal,P_L3,Call Center,0
Customer_6542,Female,193012,Urban,Married,Imo,10112.96161,Not_interested,Silver,HND,8/1/2011,Fully_Employed,248,504.513989,SUV,Medsize,4,22,0,3,Corporate,C_L3,Agent,2
Customer_5243,Female,92792,Urban,Married,Lagos,12246.9049,Not_interested,Gold,O_Level,2/25/11,Fully_Employed,206,384.01403,Four-Door Car,Medsize,11,79,2,2,Corporate,C_L2,Agent,0
Customer_3188,Male,90860,Suburban,Single,Kano,6295.963716,Not_interested,Silver,First_Degree,1/27/11,Fully_Employed,162,388.8,Two-Door Car,Large,21,37,0,8,Personal,P_L1,Agent,0
Customer_8553,Male,0,Suburban,Single,Lagos,7467.980556,Not_interested,Bronze,O_Level,2/16/11,Not_employed,218,784.8,SUV,Medsize,4,33,0,8,Personal,P_L3,Branch,2
Customer_4431,Male,0,Suburban,Single,Lagos,3166.378577,Not_interested,Silver,First_Degree,1/29/11,Not_employed,184,662.4,Two-Door Car,Medsize,33,41,2,1,Personal,P_L1,Agent,0
Customer_7078,Male,113960,Suburban,Married,Lagos,6691.022728,Interested,Silver,O_Level,2/13/11,Fully_Employed,168,599.000883,Two-Door Car,Medsize,33,70,0,7,Personal,P_L1,Agent,1
Customer_6762,Female,171436,Urban,Single,Kano,5572.21583,Not_interested,Silver,HND,1/29/11,Fully_Employed,278,540.173933,Sports Car,Medsize,4,98,2,1,Personal,P_L3,Branch,0
Customer_406,Male,61372,Rural,Single,Abuja,4733.366975,Not_interested,Bronze,O_Level,1/14/11,Fully_Employed,122,19.938981,Four-Door Car,Medsize,22,45,0,3,Corporate,C_L3,Web,1
Customer_20,Male,115498,Suburban,Single,Abuja,2874.051273,Not_interested,Bronze,O_Level,2/19/11,Fully_Employed,148,355.2,Two-Door Car,Medsize,31,21,0,1,Personal,P_L2,Branch,0
Customer_1004,Male,62126,Suburban,Married,Imo,10810.06597,Not_interested,Silver,O_Level,1/30/11,Fully_Employed,184,441.6,Four-Door Car,Small,20,19,0,2,Personal,P_L2,Agent,1
Customer_7095,Male,83550,Rural,Married,Lagos,17431.87777,Not_interested,Bronze,Second_Degree,9/1/2011,Fully_Employed,218,104.672657,Sports Car,Medsize,11,80,0,2,Personal,P_L3,Web,0
Customer_4986,Female,154062,Suburban,Married,Imo,5035.693296,Not_interested,Silver,HND,2/19/11,Fully_Employed,250,600.0,SUV,Medsize,17,17,0,1,Personal,P_L3,Call Center,1
Customer_2411,Male,119112,Suburban,Married,Lagos,4542.381153,Not_interested,Bronze,O_Level,1/22/11,Fully_Employed,226,681.505066,Sports Car,Large,11,86,0,1,Personal,P_L3,Agent,2
Customer_2545,Male,106714,Rural,Married,Lagos,2941.330187,Not_interested,Bronze,HND,1/29/11,Fully_Employed,146,55.320014,Four-Door Car,Medsize,4,77,0,1,Personal,P_L3,Call Center,1
Customer_7562,Female,140122,Suburban,Married,Lagos,7998.597066,Not_interested,Silver,First_Degree,2/28/11,Fully_Employed,198,699.517349,Four-Door Car,Small,2,57,0,3,Corporate,C_L2,Agent,2
Customer_2390,Male,122012,Rural,Married,Imo,5955.213546,Not_interested,Bronze,HND,2/2/2011,Fully_Employed,148,73.919629,Four-Door Car,Medsize,6,99,0,9,Corporate,C_L3,Branch,1
Customer_8827,Male,47132,Suburban,Married,Lagos,4367.256633,Not_interested,Bronze,Second_Degree,1/30/11,Disabled,224,537.6,SUV,Medsize,3,43,0,1,Personal,P_L2,Agent,1
Customer_42,Female,120042,Suburban,Married,Lagos,3941.00637,Interested,Silver,First_Degree,1/28/11,Fully_Employed,198,882.871945,Four-Door Car,Small,12,28,0,1,Personal,P_L2,Agent,1
Customer_2830,Female,199308,Rural,Married,Enugu,9865.502214,Not_interested,Silver,Second_Degree,2/28/11,Fully_Employed,242,272.788141,SUV,Medsize,13,95,0,3,Personal,P_L3,Call Center,2
Customer_5859,Male,38224,Urban,Married,Abuja,2401.045522,Not_interested,Bronze,Second_Degree,2/24/11,Disabled,124,259.006614,Four-Door Car,Medsize,30,32,0,1,Personal,P_L1,Web,1
Customer_3371,Male,117684,Suburban,Married,Kano,4364.931238,Interested,Gold,HND,3/1/2011,Fully_Employed,220,528.0,Four-Door Car,Medsize,6,74,0,1,Corporate,C_L1,Branch,1
Customer_3022,Female,189692,Urban,Married,Abuja,5920.330563,Not_interested,Bronze,HND,4/2/2011,Fully_Employed,146,305.031114,Two-Door Car,Medsize,15,68,0,7,Corporate,C_L2,Agent,0
Customer_3364,Female,39228,Suburban,Married,Abuja,16303.9676,Interested,Silver,Second_Degree,2/17/11,In_Retirement,170,574.024018,Two-Door Car,Medsize,21,32,0,2,Special,S_L3,Agent,1
Customer_4399,Male,0,Suburban,Married,Enugu,14327.15261,Not_interested,Silver,First_Degree,11/2/2011,Not_employed,272,652.8,SUV,Medsize,30,75,0,2,Personal,P_L2,Agent,0
Customer_5252,Female,0,Suburban,Single,Abuja,4762.941906,Not_interested,Bronze,First_Degree,2/24/11,Not_employed,136,489.6,Four-Door Car,Medsize,9,1,0,6,Corporate,C_L3,Web,0
Customer_11,Female,0,Suburban,Married,Lagos,8199.197078,Not_interested,Bronze,HND,6/1/2011,Not_employed,220,528.0,SUV,Medsize,27,87,0,3,Personal,P_L3,Agent,1
Customer_4760,Male,0,Suburban,Single,Imo,7198.721128,Not_interested,Bronze,O_Level,8/1/2011,Not_employed,214,770.4,SUV,Medsize,22,96,0,4,Personal,P_L2,Web,3
Customer_1177,Female,143588,Urban,Married,Lagos,5237.573528,Not_interested,Silver,First_Degree,2/21/11,Fully_Employed,262,457.471225,SUV,Medsize,19,48,0,1,Personal,P_L3,Web,1
Customer_6772,Female,68674,Suburban,Married,Imo,9037.671134,Interested,Gold,O_Level,1/21/11,Fully_Employed,226,542.4,Four-Door Car,Large,20,44,0,9,Personal,P_L1,Web,1
Customer_1947,Female,0,Suburban,Single,Lagos,2244.574431,Not_interested,Bronze,First_Degree,10/2/2011,Not_employed,126,453.6,Two-Door Car,Medsize,31,99,2,1,Corporate,C_L3,Agent,0
Customer_2501,Male,80704,Suburban,Married,Abuja,6190.379423,Not_interested,Silver,O_Level,10/2/2011,Fully_Employed,154,406.367233,Four-Door Car,Small,31,33,0,3,Corporate,C_L2,Web,0
Customer_8471,Female,190278,Rural,Married,Enugu,8423.516848,Not_interested,Gold,O_Level,5/1/2011,Fully_Employed,206,34.023132,Four-Door Car,Medsize,25,27,0,6,Personal,P_L1,Agent,0
Customer_2863,Female,31700,Suburban,Married,Abuja,6947.016955,Not_interested,Bronze,O_Level,2/2/2011,Disabled,122,314.528138,Two-Door Car,Medsize,28,14,0,2,Corporate,C_L3,Call Center,3
Customer_7654,Female,116960,Suburban,Divorced,Abuja,8863.482361,Not_interested,Bronze,O_Level,1/22/11,Fully_Employed,226,542.4,SUV,Medsize,6,35,2,5,Personal,P_L3,Branch,1
Customer_3865,Female,51640,Suburban,Divorced,Lagos,3267.156348,Interested,Silver,First_Degree,1/26/11,Fully_Employed,164,393.6,Four-Door Car,Medsize,10,69,0,1,Personal,P_L3,Agent,0
Customer_6228,Male,72698,Urban,Married,Imo,4481.59882,Not_interested,Bronze,First_Degree,4/2/2011,Fully_Employed,234,326.787526,SUV,Medsize,13,49,6,1,Personal,P_L2,Agent,0
Customer_1026,Female,0,Suburban,Married,Enugu,4137.775206,Not_interested,Gold,First_Degree,1/30/11,Not_employed,224,707.977614,Four-Door Car,Large,16,62,0,1,Special,S_L2,Agent,2
Customer_3848,Female,0,Suburban,Single,Abuja,13228.22345,Not_interested,Bronze,First_Degree,1/22/11,Not_employed,380,1398.023248,Luxury Car,Medsize,2,78,2,4,Special,S_L3,Call Center,0
Customer_2989,Male,0,Suburban,Married,Lagos,15702.28436,Not_interested,Silver,O_Level,1/2/2011,Not_employed,422,1012.8,Luxury SUV,Medsize,31,52,0,5,Personal,P_L3,Web,0
Customer_961,Male,162164,Urban,Married,Abuja,5840.89915,Interested,Bronze,O_Level,6/1/2011,Fully_Employed,146,281.295903,Four-Door Car,Large,5,85,0,4,Personal,P_L1,Agent,1
Customer_2889,Male,79826,Urban,Married,Enugu,4200.030023,Not_interested,Bronze,First_Degree,8/2/2011,Fully_Employed,212,344.765129,SUV,Small,16,61,0,1,Personal,P_L3,Agent,0
Customer_3015,Female,0,Suburban,Single,Kano,4711.52218,Not_interested,Bronze,O_Level,12/2/2011,Not_employed,132,470.576119,Four-Door Car,Small,17,29,0,3,Personal,P_L1,Agent,0
Customer_3338,Female,185018,Rural,Married,Lagos,5770.830622,Not_interested,Bronze,PHD,6/2/2011,Fully_Employed,142,109.296118,Four-Door Car,Medsize,16,43,0,8,Personal,P_L2,Agent,2
Customer_6105,Male,93146,Rural,Married,Lagos,3783.690691,Not_interested,Silver,HND,11/2/2011,Fully_Employed,188,77.778826,Four-Door Car,Medsize,26,62,0,1,Personal,P_L3,Branch,2
Customer_6245,Male,63372,Suburban,Married,Abuja,7687.402943,Not_interested,Bronze,First_Degree,2/24/11,Fully_Employed,202,710.661746,SUV,Medsize,14,45,4,8,Corporate,C_L1,Web,0
Customer_7432,Male,88770,Suburban,Single,Abuja,7474.672033,Not_interested,Silver,O_Level,1/14/11,Fully_Employed,194,465.6,Four-Door Car,Small,6,31,0,7,Corporate,C_L3,Call Center,3
Customer_6434,Female,67664,Suburban,Married,Abuja,5299.673655,Not_interested,Bronze,First_Degree,4/1/2011,Fully_Employed,134,321.6,Four-Door Car,Small,22,47,2,9,Corporate,C_L3,Branch,2
Customer_8528,Female,0,Suburban,Single,Lagos,17668.56543,Not_interested,Bronze,First_Degree,2/17/11,Not_employed,148,355.2,Two-Door Car,Large,6,92,0,2,Corporate,C_L1,Web,0
Customer_735,Female,48478,Rural,Married,Imo,7041.262387,Not_interested,Silver,O_Level,12/2/2011,Fully_Employed,176,48.348319,Four-Door Car,Medsize,25,5,0,8,Personal,P_L1,Call Center,3
Customer_4400,Male,199166,Rural,Divorced,Lagos,12745.35175,Not_interested,Bronze,First_Degree,2/21/11,Fully_Employed,128,99.674341,Four-Door Car,Large,35,85,0,2,Personal,P_L2,Branch,2
Customer_1440,Male,0,Suburban,Single,Kano,4981.079933,Not_interested,Bronze,O_Level,1/29/11,Not_employed,142,340.8,Two-Door Car,Medsize,17,57,0,5,Personal,P_L1,Agent,1
Customer_8900,Male,194722,Suburban,Single,Lagos,8624.835375,Interested,Bronze,First_Degree,2/18/11,Fully_Employed,146,350.4,Four-Door Car,Medsize,6,85,0,2,Corporate,C_L3,Agent,0
Customer_8710,Male,187786,Rural,Married,Lagos,5388.969384,Not_interested,Bronze,O_Level,2/21/11,Fully_Employed,134,98.66095,Four-Door Car,Medsize,16,70,0,8,Personal,P_L2,Agent,2
Customer_2875,Female,105442,Urban,Married,Lagos,5440.696611,Not_interested,Silver,First_Degree,1/25/11,Fully_Employed,272,550.127548,SUV,Medsize,34,29,0,1,Personal,P_L3,Branch,0
Customer_3986,Female,75990,Suburban,Married,Imo,5599.12496,Interested,Silver,O_Level,1/27/11,Fully_Employed,278,667.2,SUV,Medsize,16,50,0,1,Personal,P_L3,Branch,0
Customer_916,Female,133886,Rural,Married,Abuja,5180.704151,Not_interested,Bronze,HND,2/2/2011,Fully_Employed,130,53.084753,Four-Door Car,Medsize,33,10,2,7,Special,S_L2,Call Center,2
Customer_8302,Female,165056,Rural,Married,Lagos,5265.921634,Not_interested,Silver,HND,1/14/11,Fully_Employed,262,258.036918,Sports Car,Small,10,65,0,1,Personal,P_L1,Agent,1
Customer_7866,Male,92834,Rural,Married,Imo,5877.212734,Not_interested,Bronze,HND,1/13/11,Fully_Employed,148,164.746184,Four-Door Car,Medsize,16,14,0,7,Corporate,C_L2,Branch,1
Customer_4089,Female,74112,Suburban,Married,Abuja,11031.92619,Not_interested,Silver,First_Degree,9/1/2011,Fully_Employed,184,441.6,Four-Door Car,Small,12,7,0,2,Personal,P_L3,Agent,0
Customer_8753,Male,0,Suburban,Single,Lagos,2471.088506,Not_interested,Bronze,First_Degree,1/23/11,Not_employed,142,484.87847,Four-Door Car,Medsize,10,20,0,1,Corporate,C_L3,Branch,0
Customer_7875,Male,72522,Rural,Married,Abuja,24444.29656,Not_interested,Bronze,HND,4/2/2011,Fully_Employed,136,16.800832,Four-Door Car,Large,3,71,0,2,Personal,P_L2,Call Center,3
Customer_2772,Female,118828,Urban,Married,Enugu,7290.297591,Not_interested,Silver,HND,1/24/11,Fully_Employed,182,340.32278,Two-Door Car,Medsize,23,21,0,3,Personal,P_L3,Call Center,0
Customer_1624,Female,0,Suburban,Single,Lagos,7326.928202,Not_interested,Gold,First_Degree,2/14/11,Not_employed,210,504.0,Two-Door Car,Medsize,4,98,0,6,Special,S_L2,Branch,0
Customer_7988,Female,108990,Urban,Married,Imo,4897.811925,Not_interested,Bronze,HND,5/2/2011,Fully_Employed,122,182.350945,Four-Door Car,Medsize,7,3,0,8,Personal,P_L3,Branch,0
Customer_821,Female,44500,Suburban,Married,Enugu,6795.77405,Not_interested,Silver,O_Level,1/29/11,Fully_Employed,172,720.601429,Two-Door Car,Medsize,10,36,0,3,Personal,P_L3,Web,2
Customer_1367,Female,77404,Rural,Married,Lagos,8026.992989,Not_interested,Bronze,Second_Degree,12/2/2011,Fully_Employed,202,253.364333,SUV,Large,7,32,6,3,Personal,P_L3,Web,0
Customer_3712,Male,73262,Rural,Divorced,Imo,2493.317024,Interested,Bronze,PHD,1/29/11,Fully_Employed,124,67.530904,Four-Door Car,Large,30,77,0,1,Personal,P_L2,Agent,0
Customer_8998,Female,182122,Suburban,Married,Lagos,14033.70468,Not_interested,Gold,First_Degree,2/24/11,Fully_Employed,232,556.8,Four-Door Car,Medsize,22,95,0,2,Personal,P_L2,Agent,0
Customer_1388,Male,93800,Suburban,Married,Abuja,2582.849899,Interested,Bronze,HND,9/2/2011,Fully_Employed,132,316.8,Four-Door Car,Medsize,13,59,0,1,Corporate,C_L1,Web,1
Customer_850,Male,136316,Rural,Married,Abuja,10980.78028,Not_interested,Silver,First_Degree,12/1/2011,Fully_Employed,278,253.183568,SUV,Medsize,28,87,2,4,Personal,P_L2,Call Center,0
Customer_1000,Male,72176,Suburban,Single,Abuja,5530.212807,Interested,Bronze,First_Degree,1/19/11,Fully_Employed,144,345.6,Four-Door Car,Medsize,16,31,0,9,Personal,P_L3,Agent,0
Customer_7497,Female,0,Suburban,Single,Enugu,2224.865016,Not_interested,Bronze,HND,11/2/2011,Not_employed,124,446.4,Two-Door Car,Medsize,5,54,0,1,Corporate,C_L2,Agent,0
Customer_7504,Female,105166,Urban,Single,Abuja,8881.790017,Interested,Bronze,O_Level,3/2/2011,Fully_Employed,226,528.20086,SUV,Small,12,59,0,7,Personal,P_L3,Agent,0
Customer_4114,Female,47630,Suburban,Married,Abuja,8259.666512,Interested,Bronze,First_Degree,12/1/2011,Disabled,146,424.330166,Four-Door Car,Medsize,4,47,0,2,Personal,P_L3,Call Center,1
Customer_1637,Female,182736,Suburban,Divorced,Enugu,2866.544017,Not_interested,Bronze,Second_Degree,2/17/11,Fully_Employed,142,395.328407,Four-Door Car,Large,13,95,0,1,Personal,P_L1,Agent,0
Customer_1667,Male,0,Suburban,Single,Lagos,6064.441614,Not_interested,Silver,O_Level,2/18/11,Not_employed,168,604.8,Four-Door Car,Medsize,1,94,0,5,Personal,P_L3,Web,0
Customer_4589,Female,51930,Suburban,Divorced,Abuja,2493.257604,Interested,Bronze,O_Level,12/2/2011,On_Leave,130,329.206567,Four-Door Car,Medsize,23,27,0,1,Personal,P_L3,Agent,0
Customer_3173,Male,198988,Suburban,Married,Abuja,6652.816974,Not_interested,Silver,First_Degree,2/14/11,Fully_Employed,166,398.4,Four-Door Car,Small,11,65,0,3,Personal,P_L3,Agent,1
Customer_7678,Female,61936,Rural,Married,Lagos,5761.011129,Not_interested,Bronze,First_Degree,2/26/11,Fully_Employed,148,45.425684,Two-Door Car,Medsize,10,89,2,8,Corporate,C_L2,Branch,0
Customer_1347,Male,130324,Rural,Married,Enugu,3484.687007,Not_interested,Silver,O_Level,3/1/2011,Fully_Employed,172,134.430084,Four-Door Car,Medsize,11,59,0,1,Personal,P_L3,Call Center,1
Customer_7872,Female,111812,Rural,Married,Abuja,10348.11154,Not_interested,Silver,O_Level,9/2/2011,Fully_Employed,172,58.469264,Four-Door Car,Medsize,26,3,0,2,Personal,P_L2,Agent,2
Customer_3230,Female,0,Suburban,Single,Lagos,3364.551989,Not_interested,Silver,HND,1/29/11,Not_employed,194,698.4,Four-Door Car,Medsize,28,29,0,1,Personal,P_L1,Branch,0
Customer_7355,Female,68224,Suburban,Married,Enugu,6142.242989,Not_interested,Silver,HND,1/26/11,Fully_Employed,154,369.6,Four-Door Car,Small,32,68,0,6,Personal,P_L3,Branch,1
Customer_7116,Female,0,Suburban,Single,Abuja,4486.254754,Not_interested,Bronze,O_Level,1/29/11,Not_employed,130,463.382118,Four-Door Car,Medsize,22,44,0,8,Personal,P_L2,Agent,3
Customer_7754,Male,153758,Suburban,Married,Abuja,8112.704417,Not_interested,Bronze,O_Level,2/14/11,Fully_Employed,202,487.102627,Sports Car,Large,20,44,0,5,Corporate,C_L3,Web,1
Customer_7612,Female,49702,Suburban,Single,Imo,32071.87526,Not_interested,Bronze,O_Level,1/15/11,Fully_Employed,206,604.289428,SUV,Medsize,8,99,0,2,Personal,P_L3,Agent,0
Customer_4783,Female,0,Rural,Married,Abuja,4741.297046,Not_interested,Silver,HND,1/30/11,Not_employed,152,38.792481,Two-Door Car,Medsize,28,55,10,3,Personal,P_L3,Agent,0
Customer_7877,Female,125132,Rural,Married,Imo,2600.061204,Not_interested,Bronze,First_Degree,11/2/2011,Fully_Employed,130,48.344273,Four-Door Car,Medsize,4,3,2,1,Corporate,C_L1,Branch,2
Customer_3232,Male,0,Suburban,Married,Lagos,8683.046339,Not_interested,Silver,First_Degree,3/2/2011,Not_employed,172,541.217743,Two-Door Car,Large,6,57,4,2,Personal,P_L1,Branch,1
Customer_5704,Female,78556,Rural,Divorced,Imo,2622.903729,Not_interested,Bronze,Second_Degree,7/2/2011,Fully_Employed,132,65.590217,Four-Door Car,Medsize,29,45,0,1,Personal,P_L2,Branch,3
Customer_8801,Male,119524,Suburban,Divorced,Lagos,8809.609658,Not_interested,Bronze,O_Level,2/14/11,Fully_Employed,226,542.4,SUV,Medsize,27,91,0,3,Corporate,C_L3,Call Center,2
Customer_703,Male,192090,Rural,Divorced,Lagos,2436.681155,Not_interested,Bronze,HND,1/15/11,Fully_Employed,122,8.582971,Four-Door Car,Large,24,35,0,1,Corporate,C_L3,Web,1
Customer_5105,Male,0,Suburban,Single,Imo,4630.280887,Not_interested,Bronze,O_Level,2/27/11,Not_employed,124,690.548602,Four-Door Car,Medsize,32,31,0,3,Personal,P_L3,Web,2
Customer_8036,Male,0,Suburban,Married,Lagos,12491.21197,Not_interested,Gold,O_Level,3/2/2011,Not_employed,226,542.4,Four-Door Car,Medsize,4,13,0,2,Personal,P_L3,Call Center,2
Customer_3291,Female,191294,Suburban,Single,Abuja,4235.56878,Not_interested,Gold,First_Degree,2/13/11,Fully_Employed,212,508.8,Two-Door Car,Medsize,11,30,0,1,Personal,P_L2,Agent,0
Customer_3673,Male,106042,Suburban,Married,Abuja,2601.04158,Not_interested,Bronze,O_Level,2/21/11,Fully_Employed,136,326.4,Four-Door Car,Medsize,28,71,8,1,Personal,P_L2,Agent,0
Customer_2408,Male,100288,Suburban,Married,Lagos,13612.10746,Not_interested,Bronze,HND,6/2/2011,Fully_Employed,228,786.934186,SUV,Medsize,0,35,0,2,Personal,P_L3,Web,1
Customer_8747,Male,121760,Rural,Married,Lagos,14437.67365,Interested,Gold,Second_Degree,1/26/11,Fully_Employed,238,109.906628,Two-Door Car,Medsize,25,89,0,2,Personal,P_L2,Agent,0
Customer_1327,Female,0,Suburban,Single,Abuja,2763.691693,Not_interested,Silver,O_Level,2/26/11,Not_employed,154,554.4,Four-Door Car,Small,35,38,0,1,Personal,P_L1,Branch,0
Customer_8793,Female,66470,Rural,Single,Lagos,12753.27591,Not_interested,Bronze,First_Degree,2/20/11,Fully_Employed,220,113.804117,SUV,Small,18,79,0,2,Personal,P_L2,Call Center,0
Customer_5773,Male,0,Suburban,Single,Lagos,14086.48944,Not_interested,Silver,First_Degree,2/22/11,Not_employed,416,2270.508697,Luxury Car,Medsize,22,92,0,3,Corporate,C_L1,Agent,1
Customer_6095,Female,163744,Rural,Married,Abuja,14026.35839,Interested,Gold,O_Level,2/19/11,Fully_Employed,230,256.43803,Four-Door Car,Medsize,10,55,0,2,Personal,P_L1,Web,1
Customer_5406,Female,81964,Rural,Married,Lagos,2466.510412,Not_interested,Bronze,HND,1/28/11,Fully_Employed,124,106.665934,Four-Door Car,Medsize,6,88,0,1,Corporate,C_L1,Web,0
Customer_8229,Female,27584,Suburban,Divorced,Enugu,6319.373557,Not_interested,Silver,O_Level,2/2/2011,On_Leave,174,620.19254,Four-Door Car,Medsize,2,3,4,3,Personal,P_L3,Web,0
Customer_7386,Male,65292,Urban,Married,Lagos,4688.807406,Not_interested,Gold,First_Degree,1/23/11,Fully_Employed,238,464.99983,Four-Door Car,Medsize,25,84,0,1,Corporate,C_L3,Agent,2
